epoch,batch,iter,loss,prec1,prec5,lr
5,70,490,0.242068186,87.5,100,0.04
5,71,491,0.017679077,100,100,0.04
5,72,492,0.011845899,100,100,0.04
5,73,493,0.0128935,90.625,100,0.04
5,74,494,0.009567139,100,100,0.04
5,75,495,0.008040972,100,100,0.04
5,76,496,0.004706394,90.625,100,0.04
5,77,497,0.044950958,100,100,0.04
5,78,498,0.005723896,100,100,0.04
5,79,499,0.006496606,90.625,100,0.04
5,80,500,0.00469061,100,100,0.04
5,81,501,0.395074785,78.125,100,0.04
5,82,502,0.154289454,96.875,100,0.04
5,83,503,0.007165608,100,100,0.04
5,84,504,0.513253212,87.5,100,0.04
5,85,505,0.008447745,100,100,0.04
5,86,506,0.031077387,100,100,0.04
5,87,507,0.132590175,96.875,100,0.04
5,88,508,0.018410105,100,100,0.04
5,89,509,0.016145697,100,100,0.04
5,90,510,0.028465334,100,100,0.04
5,91,511,0.128182828,96.875,100,0.04
5,92,512,0.030755118,100,100,0.04
5,93,513,0.049019929,96.875,100,0.04
5,94,514,0.101034231,96.875,100,0.04
5,95,515,0.106393248,96.875,100,0.04
5,96,516,0.147196442,96.875,100,0.04
5,97,517,0.153471306,90.625,100,0.04
5,98,518,0.19662042,96.875,100,0.04
5,99,519,0.032787174,100,100,0.04
5,100,520,0.102375194,96.875,100,0.04
5,101,521,0.019542042,100,100,0.04
5,102,522,0.020396437,100,100,0.04
5,103,523,0.025140105,90.625,100,0.04
5,104,524,0.043079969,90.625,100,0.04
5,105,525,0.015111656,100,100,0.04
6,1,526,0.024506718,100,100,0.04
6,2,527,0.172563106,90.625,100,0.04
6,3,528,0.031485043,90.625,100,0.04
6,4,529,0.018086795,100,100,0.04
6,5,530,0.24473539,87.5,100,0.04
6,6,531,0.025339991,100,100,0.04
6,7,532,0.027963446,90.625,100,0.04
6,8,533,0.046084266,100,100,0.04
6,9,534,0.503853559,87.5,100,0.04
6,10,535,0.427657366,87.5,100,0.04
6,11,536,0.135641649,96.875,100,0.04
6,12,537,0.451193541,90.625,100,0.04
6,13,538,0.212858915,93.75,100,0.04
6,14,539,0.022706771,100,100,0.04
6,15,540,0.100025035,96.875,100,0.04
6,16,541,0.06415768,100,100,0.04
6,17,542,0.068669468,100,100,0.04
6,18,543,0.036810622,90.625,100,0.04
6,19,544,0.04352184,90.625,100,0.04
6,20,545,0.047302846,90.625,100,0.04
6,21,546,0.040548183,100,100,0.04
6,22,547,0.022452554,100,100,0.04
6,23,548,0.069070898,90.625,100,0.04
6,24,549,0.044522841,100,100,0.04
6,25,550,0.032380477,90.625,100,0.04
6,26,551,0.013730123,100,100,0.04
6,27,552,0.021149728,90.625,100,0.04
6,28,553,0.047256213,100,100,0.04
6,29,554,0.014951628,100,100,0.04
6,30,555,0.027104143,100,100,0.04
6,31,556,0.26904279,87.5,100,0.04
6,32,557,0.023483897,100,100,0.04
6,33,558,0.052142054,90.625,100,0.04
6,34,559,0.020512706,100,100,0.04
6,35,560,0.020341869,90.625,100,0.04
6,36,561,0.04904867,96.875,100,0.04
6,37,562,0.071109578,100,100,0.04
6,38,563,0.01682616,100,100,0.04
6,39,564,0.018071454,96.875,100,0.04
6,40,565,0.013636706,100,100,0.04
6,41,566,0.009197626,96.875,100,0.04
6,42,567,0.014712128,100,100,0.04
6,43,568,0.007841894,100,100,0.04
6,44,569,0.010388257,96.875,100,0.04
6,45,570,0.010075613,100,100,0.04
6,46,571,0.014591587,100,100,0.04
6,47,572,0.511578619,84.375,100,0.04
6,48,573,0.007044425,100,100,0.04
6,49,574,0.03286913,90.625,100,0.04
6,50,575,0.010977055,100,100,0.04
6,51,576,0.118006885,96.875,100,0.04
6,52,577,0.255204171,93.75,100,0.04
6,53,578,0.005873275,100,100,0.04
6,54,579,0.012856772,100,100,0.04
6,55,580,0.010771649,96.875,100,0.04
6,56,581,0.023893524,100,100,0.04
6,57,582,0.012393899,96.875,100,0.04
6,58,583,0.015199265,100,100,0.04
6,59,584,0.008356666,96.875,100,0.04
6,60,585,0.017331626,100,100,0.04
6,61,586,0.198250115,96.875,100,0.04
6,62,587,0.015585538,100,100,0.04
6,63,588,0.006043094,100,100,0.04
6,64,589,0.008088318,87.5,100,0.04
6,65,590,0.014648169,100,100,0.04
6,66,591,0.007932192,100,100,0.04
6,67,592,0.133189037,96.875,100,0.04
6,68,593,0.008585592,100,100,0.04
6,69,594,0.011890272,100,100,0.04
6,70,595,0.01145218,87.5,100,0.04
6,71,596,0.01654375,100,100,0.04
6,72,597,0.602398217,87.5,100,0.04
6,73,598,0.112130091,93.75,100,0.04
6,74,599,0.012462628,100,100,0.04
6,75,600,0.00743796,100,100,0.04
6,76,601,0.01021735,93.75,100,0.04
6,77,602,0.016248699,100,100,0.04
6,78,603,0.614982128,75,100,0.04
6,79,604,0.190867141,93.75,100,0.04
6,80,605,0.083887026,93.75,100,0.04
6,81,606,0.179908454,93.75,100,0.04
6,82,607,0.022618229,100,100,0.04
6,83,608,0.149730816,93.75,100,0.04
6,84,609,0.032529403,100,100,0.04
6,85,610,0.015425704,100,100,0.04
6,86,611,0.303701311,90.625,100,0.04
6,87,612,0.084849447,93.75,100,0.04
6,88,613,0.014281273,100,100,0.04
6,89,614,0.021887777,87.5,100,0.04
6,90,615,0.026354419,100,100,0.04
6,91,616,0.009270621,87.5,100,0.04
6,92,617,0.014803898,100,100,0.04
6,93,618,0.445028871,87.5,100,0.04
6,94,619,0.009658633,100,100,0.04
6,95,620,0.118142687,93.75,100,0.04
6,96,621,0.007095646,100,100,0.04
6,97,622,0.007848384,100,100,0.04
6,98,623,0.016053425,93.75,100,0.04
6,99,624,0.015489071,100,100,0.04
6,100,625,0.127027377,93.75,100,0.04
6,101,626,0.016892228,100,100,0.04
6,102,627,0.015461951,93.75,100,0.04
6,103,628,0.254371643,93.75,100,0.04
6,104,629,0.012223165,100,100,0.04
6,105,630,0.023299238,93.75,100,0.04
